timestamp,avg_speed,cam.preset,avg_speed_bus
2021-12-10 11:45:00,3.0,9.0,
2021-12-10 11:50:00,,,
2021-12-10 11:55:00,13.0,9.0,
2021-12-10 12:00:00,,,
2021-12-10 12:05:00,,,
2021-12-10 12:10:00,,,
2021-12-10 12:15:00,,,
2021-12-10 12:20:00,55.0,9.0,
2021-12-10 12:25:00,14.0,9.0,
2021-12-10 12:30:00,64.0,9.0,
2021-12-10 12:35:00,17.0,9.0,
2021-12-10 12:40:00,9.0,9.0,
2021-12-10 12:45:00,18.5,9.0,
2021-12-10 12:50:00,27.0,9.0,
2021-12-10 12:55:00,16.0,9.0,
2021-12-10 13:00:00,13.0,9.0,
2021-12-10 13:05:00,29.0,9.0,
2021-12-10 13:10:00,42.0,9.0,
2021-12-10 13:15:00,42.0,9.0,
2021-12-10 13:20:00,,,
2021-12-10 13:25:00,,,
2021-12-10 13:30:00,,,
2021-12-10 13:35:00,,,
2021-12-10 13:40:00,,,
2021-12-10 13:45:00,40.0,9.0,
2021-12-10 13:50:00,,,
2021-12-10 13:55:00,,,
2021-12-10 14:00:00,,,
2021-12-10 14:05:00,,,
2021-12-10 14:10:00,,,
2021-12-10 14:15:00,,,
2021-12-10 14:20:00,,,
2021-12-10 14:25:00,,,
2021-12-10 14:30:00,0.0,9.0,
2021-12-10 14:35:00,,,
2021-12-10 14:40:00,,,
2021-12-10 14:45:00,,,
2021-12-10 14:50:00,,,
2021-12-10 14:55:00,,,
2021-12-10 15:00:00,21.0,9.0,
2021-12-10 15:05:00,13.0,9.0,
2021-12-10 15:10:00,28.0,9.0,
2021-12-10 15:15:00,60.0,9.0,
2021-12-10 15:20:00,15.5,9.0,
2021-12-10 15:25:00,48.0,9.0,
2021-12-10 15:30:00,17.5,9.0,
2021-12-10 15:35:00,30.0,9.0,
2021-12-10 15:40:00,12.0,9.0,
2021-12-10 15:45:00,34.5,9.0,
2021-12-10 15:50:00,,,
2021-12-10 15:55:00,7.0,9.0,
2021-12-10 16:00:00,12.0,9.0,
2021-12-10 16:05:00,7.0,9.0,
2021-12-10 16:10:00,27.0,9.0,
2021-12-10 16:15:00,23.5,9.0,
2021-12-10 16:20:00,0.0,9.0,
2021-12-10 16:25:00,38.0,9.0,
2021-12-10 16:30:00,5.0,9.0,
2021-12-10 16:35:00,30.0,9.0,
2021-12-10 16:40:00,50.0,9.0,
2021-12-10 16:45:00,36.0,9.0,
2021-12-10 16:50:00,14.5,9.0,
2021-12-10 16:55:00,30.0,9.0,
2021-12-10 17:00:00,39.5,9.0,
2021-12-10 17:05:00,57.0,9.0,
2021-12-10 17:10:00,28.0,9.0,
2021-12-10 17:15:00,21.5,9.0,
2021-12-10 17:20:00,,,
2021-12-10 17:25:00,37.0,9.0,
2021-12-10 17:30:00,35.5,9.0,
2021-12-10 17:35:00,10.5,9.0,
2021-12-10 17:40:00,0.0,9.0,
2021-12-10 17:45:00,,,
2021-12-10 17:50:00,24.0,9.0,
2021-12-10 17:55:00,39.0,9.0,
2021-12-10 18:00:00,40.5,9.0,
2021-12-10 18:05:00,0.0,9.0,
2021-12-10 18:10:00,,,
2021-12-10 18:15:00,,,
2021-12-10 18:20:00,31.5,9.0,
2021-12-10 18:25:00,47.0,9.0,
2021-12-10 18:30:00,48.0,9.0,
2021-12-10 18:35:00,,,
2021-12-10 18:40:00,15.0,9.0,
2021-12-10 18:45:00,17.0,9.0,
2021-12-10 18:50:00,28.0,9.0,
2021-12-10 18:55:00,,,
2021-12-10 19:00:00,42.5,9.0,
2021-12-10 19:05:00,11.0,9.0,
2021-12-10 19:10:00,13.0,9.0,
2021-12-10 19:15:00,82.0,9.0,
2021-12-10 19:20:00,0.0,9.0,
2021-12-10 19:25:00,13.0,9.0,
2021-12-10 19:30:00,21.0,9.0,
2021-12-10 19:35:00,24.0,9.0,
2021-12-10 19:40:00,,,
2021-12-10 19:45:00,,,
2021-12-10 19:50:00,,,
2021-12-10 19:55:00,67.0,9.0,
2021-12-10 20:00:00,44.0,9.0,
2021-12-10 20:05:00,,,
2021-12-10 20:10:00,39.5,9.0,
2021-12-10 20:15:00,,,
2021-12-10 20:20:00,13.0,9.0,
2021-12-10 20:25:00,0.0,9.0,
2021-12-10 20:30:00,53.0,9.0,
2021-12-10 20:35:00,16.5,9.0,
2021-12-10 20:40:00,,,
2021-12-10 20:45:00,57.0,9.0,
2021-12-10 20:50:00,75.0,9.0,
2021-12-10 20:55:00,,,
2021-12-10 21:00:00,,,
2021-12-10 21:05:00,,,
2021-12-10 21:10:00,,,
2021-12-10 21:15:00,,,
2021-12-10 21:20:00,31.0,9.0,
2021-12-10 21:25:00,,,
2021-12-10 21:30:00,35.0,9.0,
2021-12-10 21:35:00,,,
2021-12-10 21:40:00,33.0,9.0,
2021-12-10 21:45:00,,,
2021-12-10 21:50:00,28.0,9.0,
2021-12-10 21:55:00,,,
2021-12-10 22:00:00,,,
2021-12-10 22:05:00,72.0,9.0,
